,time,pressure,topside_temp,topside_temp_ADC,underside_temp,underside_temp_ADC,temp_ref,par,fluor,tilt,datetime,id,dep_lat,dep_lon
341,1234800,0.12237548828125,-1.6389624760344077,30253,-1.6774404329058257,30244,8519,0.0373972602739726,0,1,2019-01-24 06:00:00,300434063928220,67.91,168.189
342,1238400,0.12237548828125,-1.6389624760344077,30253,-1.6774404329058257,30244,8519,0.0373972602739726,0,1,2019-01-24 07:00:00,300434063928220,67.91,168.189
343,1242000,0.12237548828125,-1.6383303290464823,30252,-1.6767966935237268,30243,8519,0.0373972602739726,0,1,2019-01-24 08:00:00,300434063928220,67.91,168.189
344,1245600,0.12237548828125,-1.6383303290464823,30252,-1.67615293035783,30242,8519,0.0373972602739726,0,1,2019-01-24 09:00:00,300434063928220,67.91,168.189
345,1249200,0.12237548828125,-1.6376981575689342,30251,-1.67615293035783,30242,8519,0.0373972602739726,0,1,2019-01-24 10:00:00,300434063928220,67.91,168.189
346,1252800,0.12237548828125,-1.6376981575689342,30251,-1.6755091434064866,30241,8519,0.0373972602739726,0,1,2019-01-24 11:00:00,300434063928220,67.91,168.189
347,1256400,0.12237548828125,-1.6370659615998875,30250,-1.6755091434064866,30241,8519,0.05609589041095891,0,1,2019-01-24 12:00:00,300434063928220,67.91,168.189
348,1260000,0.12237548828125,-1.6370659615998875,30250,-1.6755091434064866,30241,8519,0.0373972602739726,0,1,2019-01-24 13:00:00,300434063928220,67.91,168.189
349,1263600,0.12298583984375,-1.6364337411376368,30249,-1.6748653326679914,30240,8519,0.0373972602739726,0,1,2019-01-24 14:00:00,300434063928220,67.91,168.189
350,1267200,0.12237548828125,-1.635801496180477,30248,-1.6742214981406391,30239,8519,0.0373972602739726,0,1,2019-01-24 15:00:00,300434063928220,67.91,168.189
351,1270800,0.12237548828125,-1.635801496180477,30248,-1.6742214981406391,30239,8519,0.0373972602739726,0,1,2019-01-24 16:00:00,300434063928220,67.91,168.189
352,1274400,0.12359619140625,-1.635801496180477,30248,-1.6742214981406391,30239,8519,0.0373972602739726,0,1,2019-01-24 17:00:00,300434063928220,67.91,168.189
353,1278000,0.1226806640625,-1.635801496180477,30248,-1.6742214981406391,30239,8519,0.0373972602739726,0,1,2019-01-24 18:00:00,300434063928220,67.91,168.189
354,1281600,0.12298583984375,-1.6364337411376368,30249,-1.6742214981406391,30239,8519,0.05609589041095891,0,1,2019-01-24 19:00:00,300434063928220,67.91,168.189
355,1285200,0.123291015625,-1.6364337411376368,30249,-1.6742214981406391,30239,8519,0.05609589041095891,0,1,2019-01-24 20:00:00,300434063928220,67.91,168.189
356,1288800,0.123291015625,-1.6364337411376368,30249,-1.6742214981406391,30239,8519,0.0373972602739726,0,1,2019-01-24 21:00:00,300434063928220,67.91,168.189
357,1292400,0.1239013671875,-1.635801496180477,30248,-1.6742214981406391,30239,8519,0.05609589041095891,0,1,2019-01-24 22:00:00,300434063928220,67.91,168.189
358,1296000,0.12420654296875,-1.6351692267264752,30247,-1.673577639822895,30238,8519,0.05609589041095891,0,1,2019-01-24 23:00:00,300434063928220,67.91,168.189
359,1299600,0.123291015625,-1.635801496180477,30248,-1.673577639822895,30238,8519,0.05609589041095891,0,1,2019-01-25 00:00:00,300434063928220,67.91,168.189
360,1303200,0.1239013671875,-1.635801496180477,30248,-1.673577639822895,30238,8519,0.05609589041095891,0,1,2019-01-25 01:00:00,300434063928220,67.91,168.189
361,1306800,0.12359619140625,-1.6351692267264752,30247,-1.673577639822895,30238,8519,0.05609589041095891,0,1,2019-01-25 02:00:00,300434063928220,67.91,168.189
362,1310400,0.12420654296875,-1.6351692267264752,30247,-1.67293375771294,30237,8519,0.0373972602739726,0,1,2019-01-25 03:00:00,300434063928220,67.91,168.189
363,1314000,0.12420654296875,-1.63453693277404,30246,-1.67293375771294,30237,8519,0.0373972602739726,0,1,2019-01-25 04:00:00,300434063928220,67.91,168.189
364,1317600,0.12298583984375,-1.63453693277404,30246,-1.6722898518091824,30236,8519,0.0373972602739726,0,1,2019-01-25 05:00:00,300434063928220,67.91,168.189
365,1321200,0.123291015625,-1.6339046143213523,30245,-1.6722898518091824,30236,8519,0.0373972602739726,0,1,2019-01-25 06:00:00,300434063928220,67.91,168.189
366,1324800,0.123291015625,-1.6339046143213523,30245,-1.6722898518091824,30236,8519,0.0373972602739726,0,1,2019-01-25 07:00:00,300434063928220,67.91,168.189
367,1328400,0.12237548828125,-1.6339046143213523,30245,-1.6722898518091824,30236,8519,0.0373972602739726,0,0,2019-01-25 08:00:00,300434063928220,67.91,168.189
368,1332000,0.12237548828125,-1.63453693277404,30246,-1.6722898518091824,30236,8519,0.0373972602739726,0,1,2019-01-25 09:00:00,300434063928220,67.91,168.189
369,1335600,0.12237548828125,-1.6339046143213523,30245,-1.6722898518091824,30236,8519,0.0373972602739726,0,1,2019-01-25 10:00:00,300434063928220,67.91,168.189
370,1339200,0.12298583984375,-1.6332722713665362,30244,-1.6716459221099171,30235,8519,0.0373972602739726,0,1,2019-01-25 11:00:00,300434063928220,67.91,168.189
371,1342800,0.1220703125,-1.6332722713665362,30244,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-25 12:00:00,300434063928220,67.91,168.189
372,1346400,0.12176513671875,-1.6339046143213523,30245,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-25 13:00:00,300434063928220,67.91,168.189
373,1350000,0.12054443359375,-1.6326399039080002,30243,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-25 14:00:00,300434063928220,67.91,168.189
374,1353600,0.1202392578125,-1.6339046143213523,30245,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-25 15:00:00,300434063928220,67.91,168.189
375,1357200,0.11962890625,-1.6326399039080002,30243,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-25 16:00:00,300434063928220,67.91,168.189
376,1360800,0.11871337890625,-1.6364337411376368,30249,-1.6716459221099171,30235,8519,0.0373972602739726,0,1,2019-01-25 17:00:00,300434063928220,67.91,168.189
377,1364400,0.11932373046875,-1.6313750954723787,30241,-1.6690699653245815,30231,8519,0.0373972602739726,0,1,2019-01-25 18:00:00,300434063928220,67.91,168.189
378,1368000,0.11871337890625,-1.630110189000277,30239,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-25 19:00:00,300434063928220,67.91,168.189
379,1371600,0.11810302734375,-1.630110189000277,30239,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-25 20:00:00,300434063928220,67.91,168.189
380,1375200,0.118408203125,-1.6313750954723787,30241,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-25 21:00:00,300434063928220,67.91,168.189
381,1378800,0.118408203125,-1.6294776989961974,30238,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-25 22:00:00,300434063928220,67.91,168.189
382,1382400,0.1177978515625,-1.6294776989961974,30238,-1.6677818441154955,30229,8519,0.05609589041095891,0,1,2019-01-25 23:00:00,300434063928220,67.91,168.189
383,1386000,0.1177978515625,-1.6294776989961974,30238,-1.6671377478010072,30228,8519,0.05609589041095891,0,1,2019-01-26 00:00:00,300434063928220,67.91,168.189
384,1389600,0.1171875,-1.6294776989961974,30238,-1.6671377478010072,30228,8519,0.05609589041095891,0,1,2019-01-26 01:00:00,300434063928220,67.91,168.189
385,1393200,0.1171875,-1.6294776989961974,30238,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-26 02:00:00,300434063928220,67.91,168.189
386,1396800,0.1165771484375,-1.6294776989961974,30238,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 03:00:00,300434063928220,67.91,168.189
387,1400400,0.11749267578125,-1.6288451844776546,30237,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 04:00:00,300434063928220,67.91,168.189
388,1404000,0.11749267578125,-1.6313750954723787,30241,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 05:00:00,300434063928220,67.91,168.189
389,1407600,0.1171875,-1.6294776989961974,30238,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 06:00:00,300434063928220,67.91,168.189
390,1411200,0.11749267578125,-1.6294776989961974,30238,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 07:00:00,300434063928220,67.91,168.189
391,1414800,0.1177978515625,-1.630110189000277,30239,-1.6671377478010072,30228,8519,0.05609589041095891,0,1,2019-01-26 08:00:00,300434063928220,67.91,168.189
392,1418400,0.1177978515625,-1.6351692267264752,30247,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 09:00:00,300434063928220,67.91,168.189
393,1422000,0.1171875,-1.6326399039080002,30243,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 10:00:00,300434063928220,67.91,168.189
394,1425600,0.11810302734375,-1.6351692267264752,30247,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 11:00:00,300434063928220,67.91,168.189
395,1429200,0.1177978515625,-1.6313750954723787,30241,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-26 12:00:00,300434063928220,67.91,168.189
396,1432800,0.11810302734375,-1.630110189000277,30239,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 13:00:00,300434063928220,67.91,168.189
397,1436400,0.1171875,-1.6294776989961974,30238,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 14:00:00,300434063928220,67.91,168.189
398,1440000,0.1177978515625,-1.6288451844776546,30237,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 15:00:00,300434063928220,67.91,168.189
399,1443600,0.11810302734375,-1.6294776989961974,30238,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 16:00:00,300434063928220,67.91,168.189
400,1447200,0.11810302734375,-1.6294776989961974,30238,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 17:00:00,300434063928220,67.91,168.189
401,1450800,0.118408203125,-1.630742654491769,30240,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 18:00:00,300434063928220,67.91,168.189
402,1454400,0.11871337890625,-1.6288451844776546,30237,-1.6658494837437274,30226,8519,0.0373972602739726,0,1,2019-01-26 19:00:00,300434063928220,67.91,168.189
403,1458000,0.1177978515625,-1.628212645442943,30236,-1.6658494837437274,30226,8519,0.0373972602739726,0,1,2019-01-26 20:00:00,300434063928220,67.91,168.189
404,1461600,0.118408203125,-1.6339046143213523,30245,-1.6658494837437274,30226,8519,0.0373972602739726,0,1,2019-01-26 21:00:00,300434063928220,67.91,168.189
405,1465200,0.11871337890625,-1.6339046143213523,30245,-1.6658494837437274,30226,8519,0.0373972602739726,0,1,2019-01-26 22:00:00,300434063928220,67.91,168.189
406,1468800,0.11962890625,-1.630742654491769,30240,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-26 23:00:00,300434063928220,67.91,168.189
407,1472400,0.1214599609375,-1.630110189000277,30239,-1.6664936276775961,30227,8519,0.05609589041095891,0,1,2019-01-27 00:00:00,300434063928220,67.91,168.189
408,1476000,0.1226806640625,-1.630110189000277,30239,-1.6664936276775961,30227,8519,0.05609589041095891,0,1,2019-01-27 01:00:00,300434063928220,67.91,168.189
409,1479600,0.123291015625,-1.6320075119438684,30242,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 02:00:00,300434063928220,67.91,168.189
410,1483200,0.12420654296875,-1.6320075119438684,30242,-1.6664936276775961,30227,8519,0.05609589041095891,0,1,2019-01-27 03:00:00,300434063928220,67.91,168.189
411,1486800,0.123291015625,-1.6339046143213523,30245,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 04:00:00,300434063928220,67.91,168.189
412,1490400,0.123291015625,-1.6370659615998875,30250,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 05:00:00,300434063928220,67.91,168.189
413,1494000,0.12237548828125,-1.630742654491769,30240,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 06:00:00,300434063928220,67.91,168.189
414,1497600,0.12054443359375,-1.6313750954723787,30241,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 07:00:00,300434063928220,67.91,168.189
415,1501200,0.120849609375,-1.630110189000277,30239,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 08:00:00,300434063928220,67.91,168.189
416,1504800,0.12054443359375,-1.6288451844776546,30237,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 09:00:00,300434063928220,67.91,168.189
417,1508400,0.12054443359375,-1.630742654491769,30240,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 10:00:00,300434063928220,67.91,168.189
418,1512000,0.11962890625,-1.6313750954723787,30241,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 11:00:00,300434063928220,67.91,168.189
419,1515600,0.1202392578125,-1.630742654491769,30240,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-27 12:00:00,300434063928220,67.91,168.189
420,1519200,0.12054443359375,-1.6320075119438684,30242,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 13:00:00,300434063928220,67.91,168.189
421,1522800,0.12054443359375,-1.635801496180477,30248,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 14:00:00,300434063928220,67.91,168.189
422,1526400,0.11962890625,-1.635801496180477,30248,-1.6671377478010072,30228,8519,0.05609589041095891,0,1,2019-01-27 15:00:00,300434063928220,67.91,168.189
423,1530000,0.120849609375,-1.6313750954723787,30241,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 16:00:00,300434063928220,67.91,168.189
424,1533600,0.1202392578125,-1.630742654491769,30240,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 17:00:00,300434063928220,67.91,168.189
425,1537200,0.11962890625,-1.630110189000277,30239,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-27 18:00:00,300434063928220,67.91,168.189
426,1540800,0.1202392578125,-1.630110189000277,30239,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-27 19:00:00,300434063928220,67.91,168.189
427,1544400,0.1202392578125,-1.630110189000277,30239,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-27 20:00:00,300434063928220,67.91,168.189
428,1548000,0.11993408203125,-1.630742654491769,30240,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-27 21:00:00,300434063928220,67.91,168.189
429,1551600,0.1214599609375,-1.630742654491769,30240,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-27 22:00:00,300434063928220,67.91,168.189
430,1555200,0.1220703125,-1.630742654491769,30240,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-27 23:00:00,300434063928220,67.91,168.189
431,1558800,0.1220703125,-1.6320075119438684,30242,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-28 00:00:00,300434063928220,67.91,168.189
432,1562400,0.1220703125,-1.6326399039080002,30243,-1.6690699653245815,30231,8519,0.0373972602739726,0,1,2019-01-28 01:00:00,300434063928220,67.91,168.189
433,1566000,0.123291015625,-1.6351692267264752,30247,-1.6690699653245815,30231,8519,0.0373972602739726,0,1,2019-01-28 02:00:00,300434063928220,67.91,168.189
434,1569600,0.1239013671875,-1.6389624760344077,30253,-1.6690699653245815,30231,8519,0.0373972602739726,0,1,2019-01-28 03:00:00,300434063928220,67.91,168.189
435,1573200,0.12481689453125,-1.6351692267264752,30247,-1.669713990222533,30232,8519,0.0373972602739726,0,1,2019-01-28 04:00:00,300434063928220,67.91,168.189
436,1576800,0.12542724609375,-1.6376981575689342,30251,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 05:00:00,300434063928220,67.91,168.189
437,1580400,0.126953125,-1.6339046143213523,30245,-1.6703579913182693,30233,8519,0.05609589041095891,0,1,2019-01-28 06:00:00,300434063928220,67.91,168.189
438,1584000,0.12847900390625,-1.63453693277404,30246,-1.669713990222533,30232,8519,0.05609589041095891,0,1,2019-01-28 07:00:00,300434063928220,67.91,168.189
439,1587600,0.1300048828125,-1.6383303290464823,30252,-1.6703579913182693,30233,8519,0.05609589041095891,0,1,2019-01-28 08:00:00,300434063928220,67.91,168.189
440,1591200,0.13153076171875,-1.6383303290464823,30252,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 09:00:00,300434063928220,67.91,168.189
441,1594800,0.13336181640625,-1.6383303290464823,30252,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 10:00:00,300434063928220,67.91,168.189
442,1598400,0.13519287109375,-1.6389624760344077,30253,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 11:00:00,300434063928220,67.91,168.189
443,1602000,0.1361083984375,-1.6351692267264752,30247,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 12:00:00,300434063928220,67.91,168.189
444,1605600,0.137939453125,-1.6395945985343587,30254,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 13:00:00,300434063928220,67.91,168.189
445,1609200,0.1385498046875,-1.6389624760344077,30253,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 14:00:00,300434063928220,67.91,168.189
446,1612800,0.13946533203125,-1.6402266965482113,30255,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-28 15:00:00,300434063928220,67.91,168.189
447,1616400,0.140380859375,-1.6408587700776707,30256,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-28 16:00:00,300434063928220,67.91,168.189
448,1620000,0.14251708984375,-1.6427548437774249,30259,-1.6710019686135524,30234,8519,0.0373972602739726,0,1,2019-01-28 17:00:00,300434063928220,67.91,168.189
449,1623600,0.14251708984375,-1.6364337411376368,30249,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 18:00:00,300434063928220,67.91,168.189
450,1627200,0.14373779296875,-1.6370659615998875,30250,-1.6703579913182693,30233,8519,0.0373972602739726,0,1,2019-01-28 19:00:00,300434063928220,67.91,168.189
451,1630800,0.145263671875,-1.635801496180477,30248,-1.669713990222533,30232,8519,0.0373972602739726,0,1,2019-01-28 20:00:00,300434063928220,67.91,168.189
452,1634400,0.14617919921875,-1.6376981575689342,30251,-1.6690699653245815,30231,8519,0.0373972602739726,0,1,2019-01-28 21:00:00,300434063928220,67.91,168.189
453,1638000,0.1470947265625,-1.6376981575689342,30251,-1.6690699653245815,30231,8519,0.0373972602739726,0,1,2019-01-28 22:00:00,300434063928220,67.91,168.189
454,1641600,0.147705078125,-1.6395945985343587,30254,-1.6690699653245815,30231,8519,0.05609589041095891,0,1,2019-01-28 23:00:00,300434063928220,67.91,168.189
455,1645200,0.1483154296875,-1.6395945985343587,30254,-1.6690699653245815,30231,8519,0.05609589041095891,0,1,2019-01-29 00:00:00,300434063928220,67.91,168.189
456,1648800,0.14984130859375,-1.6389624760344077,30253,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-29 01:00:00,300434063928220,67.91,168.189
457,1652400,0.14984130859375,-1.6364337411376368,30249,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-29 02:00:00,300434063928220,67.91,168.189
458,1656000,0.150146484375,-1.6370659615998875,30250,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-29 03:00:00,300434063928220,67.91,168.189
459,1659600,0.15106201171875,-1.6402266965482113,30255,-1.668425916622823,30230,8519,0.0373972602739726,0,1,2019-01-29 04:00:00,300434063928220,67.91,168.189
460,1663200,0.1513671875,-1.6339046143213523,30245,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 05:00:00,300434063928220,67.91,168.189
461,1666800,0.15167236328125,-1.641490819124499,30257,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 06:00:00,300434063928220,67.91,168.189
462,1670400,0.1519775390625,-1.6395945985343587,30254,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 07:00:00,300434063928220,67.91,168.189
463,1674000,0.152587890625,-1.6370659615998875,30250,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 08:00:00,300434063928220,67.91,168.189
464,1677600,0.152587890625,-1.6389624760344077,30253,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 09:00:00,300434063928220,67.91,168.189
465,1681200,0.152587890625,-1.6339046143213523,30245,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 10:00:00,300434063928220,67.91,168.189
466,1684800,0.1531982421875,-1.6427548437774249,30259,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 11:00:00,300434063928220,67.91,168.189
467,1688400,0.152587890625,-1.6427548437774249,30259,-1.6677818441154955,30229,8519,0.0373972602739726,0,1,2019-01-29 12:00:00,300434063928220,67.91,168.189
468,1692000,0.152587890625,-1.6446506971812482,30262,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 13:00:00,300434063928220,67.91,168.189
469,1695600,0.15350341796875,-1.645282599369466,30263,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 14:00:00,300434063928220,67.91,168.189
470,1699200,0.15289306640625,-1.6427548437774249,30259,-1.6671377478010072,30228,8519,0.05609589041095891,0,1,2019-01-29 15:00:00,300434063928220,67.91,168.189
471,1702800,0.15167236328125,-1.6440187705210292,30261,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 16:00:00,300434063928220,67.91,168.189
472,1706400,0.15167236328125,-1.6370659615998875,30250,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 17:00:00,300434063928220,67.91,168.189
473,1710000,0.1513671875,-1.6402266965482113,30255,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-29 18:00:00,300434063928220,67.91,168.189
474,1713600,0.15167236328125,-1.6421228436905722,30258,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 19:00:00,300434063928220,67.91,168.189
475,1717200,0.15167236328125,-1.6440187705210292,30261,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 20:00:00,300434063928220,67.91,168.189
476,1720800,0.1513671875,-1.6459144770873309,30264,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-29 21:00:00,300434063928220,67.91,168.189
477,1724400,0.1513671875,-1.6408587700776707,30256,-1.6671377478010072,30228,8519,0.0373972602739726,0,1,2019-01-29 22:00:00,300434063928220,67.91,168.189
478,1728000,0.15167236328125,-1.6427548437774249,30259,-1.6664936276775961,30227,8519,0.05609589041095891,0,1,2019-01-29 23:00:00,300434063928220,67.91,168.189
479,1731600,0.1507568359375,-1.6370659615998875,30250,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-30 00:00:00,300434063928220,67.91,168.189
480,1735200,0.1507568359375,-1.6408587700776707,30256,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-30 01:00:00,300434063928220,67.91,168.189
481,1738800,0.14923095703125,-1.6389624760344077,30253,-1.6664936276775961,30227,8519,0.05609589041095891,0,1,2019-01-30 02:00:00,300434063928220,67.91,168.189
482,1742400,0.14923095703125,-1.641490819124499,30257,-1.6664936276775961,30227,8519,0.05609589041095891,0,1,2019-01-30 03:00:00,300434063928220,67.91,168.189
483,1746000,0.14923095703125,-1.6408587700776707,30256,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-30 04:00:00,300434063928220,67.91,168.189
484,1749600,0.1495361328125,-1.6408587700776707,30256,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-30 05:00:00,300434063928220,67.91,168.189
485,1753200,0.14892578125,-1.6421228436905722,30258,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-30 06:00:00,300434063928220,67.91,168.189
486,1756800,0.1483154296875,-1.6376981575689342,30251,-1.6664936276775961,30227,8519,0.0373972602739726,0,1,2019-01-30 07:00:00,300434063928220,67.91,168.189
487,1760400,0.147705078125,-1.6383303290464823,30252,-1.6658494837437274,30226,8519,0.0373972602739726,0,1,2019-01-30 08:00:00,300434063928220,67.91,168.189
488,1764000,0.14801025390625,-1.6351692267264752,30247,-1.6652053159974685,30225,8519,0.05609589041095891,0,1,2019-01-30 09:00:00,300434063928220,67.91,168.189
489,1767600,0.14801025390625,-1.6389624760344077,30253,-1.6652053159974685,30225,8519,0.0373972602739726,0,1,2019-01-30 10:00:00,300434063928220,67.91,168.189
490,1771200,0.14801025390625,-1.6383303290464823,30252,-1.664561124437455,30224,8519,0.0373972602739726,0,1,2019-01-30 11:00:00,300434063928220,67.91,168.189
491,1774800,0.14801025390625,-1.6376981575689342,30251,-1.664561124437455,30224,8519,0.0373972602739726,0,1,2019-01-30 12:00:00,300434063928220,67.91,168.189
492,1778400,0.14739990234375,-1.6339046143213523,30245,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 13:00:00,300434063928220,67.91,168.189
493,1782000,0.14739990234375,-1.6383303290464823,30252,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 14:00:00,300434063928220,67.91,168.189
494,1785600,0.14739990234375,-1.6351692267264752,30247,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 15:00:00,300434063928220,67.91,168.189
495,1789200,0.147705078125,-1.6389624760344077,30253,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 16:00:00,300434063928220,67.91,168.189
496,1792800,0.14801025390625,-1.6364337411376368,30249,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 17:00:00,300434063928220,67.91,168.189
497,1796400,0.14801025390625,-1.6389624760344077,30253,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 18:00:00,300434063928220,67.91,168.189
498,1800000,0.1483154296875,-1.6383303290464823,30252,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 19:00:00,300434063928220,67.91,168.189
499,1803600,0.1483154296875,-1.6376981575689342,30251,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 20:00:00,300434063928220,67.91,168.189
500,1807200,0.14862060546875,-1.6339046143213523,30245,-1.6639169090618111,30223,8519,0.0373972602739726,0,1,2019-01-30 21:00:00,300434063928220,67.91,168.189
501,1810800,0.14892578125,-1.6364337411376368,30249,-1.6632726698688884,30222,8519,0.0373972602739726,0,1,2019-01-30 22:00:00,300434063928220,67.91,168.189
502,1814400,0.14984130859375,-1.6364337411376368,30249,-1.6632726698688884,30222,8519,0.05609589041095891,0,1,2019-01-30 23:00:00,300434063928220,67.91,168.189
503,1818000,0.15045166015625,-1.6408587700776707,30256,-1.6632726698688884,30222,8519,0.05609589041095891,0,1,2019-01-31 00:00:00,300434063928220,67.91,168.189
504,1821600,0.1507568359375,-1.6383303290464823,30252,-1.6632726698688884,30222,8519,0.0373972602739726,0,1,2019-01-31 01:00:00,300434063928220,67.91,168.189
505,1825200,0.1507568359375,-1.641490819124499,30257,-1.6632726698688884,30222,8519,0.05609589041095891,0,1,2019-01-31 02:00:00,300434063928220,67.91,168.189
506,1828800,0.1507568359375,-1.6395945985343587,30254,-1.6626284068570953,30221,8519,0.05609589041095891,0,1,2019-01-31 03:00:00,300434063928220,67.91,168.189
507,1832400,0.15167236328125,-1.6383303290464823,30252,-1.6626284068570953,30221,8519,0.0373972602739726,0,1,2019-01-31 04:00:00,300434063928220,67.91,168.189
508,1836000,0.15167236328125,-1.6351692267264752,30247,-1.6626284068570953,30221,8519,0.05609589041095891,0,1,2019-01-31 05:00:00,300434063928220,67.91,168.189
509,1839600,0.1519775390625,-1.6376981575689342,30251,-1.6626284068570953,30221,8519,0.0373972602739726,0,1,2019-01-31 06:00:00,300434063928220,67.91,168.189
